season,date,home_team,away_team,venue,is_final,split,home_elo,away_elo,elo_diff,elo_win_prob,home_rest_days,away_rest_days,rest_diff,home_travel_km,away_travel_km,travel_diff_km,home_win_pct,home_avg_margin,home_last_margin,home_form_games,home_off_big_win,home_off_big_loss,home_win_streak,home_loss_streak,away_win_pct,away_avg_margin,away_last_margin,away_form_games,away_off_big_win,away_off_big_loss,away_win_streak,away_loss_streak,form_win_pct_diff,form_margin_diff,venue_games,venue_avg_total,venue_home_win_pct,h2h_home_open,h2h_away_open,h2h_home_close,h2h_away_close,mkt_home_prob_open,home_line_open,home_line_close,total_open,total_close,home_score,away_score,home_margin,total_score,home_win
2017,2017-03-24,Collingwood Magpies,Western Bulldogs,MCG,0,train,1467.27,1692.35,-225.09,0.2846,21,21,0,1.9,1.9,0.0,0.4,14.2,-1,5,0,0,0,1,0.8,15.6,22,5,0,0,4,0,-0.4,-1.4,393,178.4,0.562,2.91,1.438,2.99,1.44,0.3307,14.5,15.5,172.5,176.5,86,100,-14,186,0
2017,2017-03-25,St Kilda Saints,Melbourne Demons,Marvel Stadium,0,train,1475.33,1471.28,4.06,0.5981,21,21,0,1.4,1.4,0.0,0.6,9.0,58,5,1,0,2,0,0.6,-12.0,-111,5,0,1,0,2,0.0,21.0,352,187.2,0.523,1.675,2.26,1.625,2.42,0.5743,-2.5,-7.5,183.5,188.5,90,120,-30,210,0
2017,2017-03-25,Sydney Swans,Port Adelaide Power,SCG,0,train,1720.32,1513.99,206.33,0.8266,21,21,0,2.9,1163.0,-1160.1,0.6,25.6,-22,5,0,0,0,1,0.4,-1.0,23,5,0,0,1,0,0.2,26.6,66,172.8,0.742,1.303,3.69,1.298,3.86,0.739,-26.5,-21.5,169.5,173.5,82,110,-28,192,0
2017,2017-03-25,Gold Coast Suns,Brisbane Lions,People First Stadium,0,train,1343.61,1225.22,118.38,0.7419,21,21,0,1.6,69.6,-68.0,0.0,-22.0,-23,5,0,0,0,5,0.2,-69.2,-58,5,0,1,0,2,-0.2,47.2,64,178.6,0.359,1.301,3.7,1.326,3.63,0.7399,-18.5,-25.5,185.5,191.5,96,98,-2,194,0
2017,2017-03-25,Essendon Bombers,Hawthorn Hawks,MCG,0,train,1212.68,1644.6,-431.92,0.1079,21,21,0,1.9,1.9,0.0,0.4,-31.6,24,5,0,0,1,0,0.4,-2.0,-23,5,0,0,0,2,0.0,-29.6,394,178.4,0.561,3.17,1.383,3.24,1.387,0.3038,10.5,22.5,182.5,182.5,116,91,25,207,1
2017,2017-03-26,North Melbourne Kangaroos,West Coast Eagles,Marvel Stadium,0,train,1515.3,1607.9,-92.6,0.4604,21,21,0,1.4,2720.2,-2718.8,0.0,-32.2,-62,5,0,1,0,5,0.8,10.8,-47,5,0,1,0,1,-0.8,-43.0,353,187.3,0.521,3.21,1.375,3.47,1.333,0.2999,15.5,22.5,182.5,186.5,93,136,-43,229,0
2017,2017-03-26,Adelaide Crows,Greater Western Sydney Giants,Adelaide Oval,0,train,1654.1,1698.68,-44.57,0.5294,21,21,0,1.5,1162.4,-1160.9,0.6,16.8,-36,5,0,0,0,1,0.6,31.6,-6,5,0,0,0,1,0.0,-14.8,68,178.7,0.647,1.99,1.862,2.35,1.657,0.4834,8.5,6.5,192.5,199.5,147,91,56,238,1
2017,2017-03-26,Fremantle Dockers,Geelong Cats,Domain Stadium,0,train,1356.88,1659.35,-302.47,0.2031,21,21,0,2.4,2675.0,-2672.5,0.2,-56.0,20,5,0,0,1,0,0.8,28.0,-37,5,0,0,0,1,-0.6,-84.0,175,173.4,0.669,2.76,1.478,2.29,1.689,0.3487,12.5,7.5,166.5,175.5,73,115,-42,188,0
2017,2017-03-30,Richmond Tigers,Collingwood Magpies,MCG,0,train,1488.05,1456.37,31.67,0.6356,7,6,1,1.9,1.9,0.0,0.4,-13.6,43,5,1,0,1,0,0.2,7.6,-14,5,0,0,0,2,0.2,-21.2,395,178.4,0.562,2.29,1.662,2.22,1.729,0.4205,3.5,5.5,188.5,187.5,99,80,19,179,1
2017,2017-03-31,Western Bulldogs,Sydney Swans,Marvel Stadium,0,train,1703.25,1657.06,46.19,0.6548,7,6,1,1.4,714.7,-713.3,1.0,22.4,14,5,0,0,5,0,0.4,-2.6,-28,5,0,0,0,2,0.6,25.0,354,187.4,0.52,1.505,2.67,1.413,3.11,0.6395,-10.5,-19.5,179.5,177.5,110,87,23,197,1
2017,2017-04-01,Hawthorn Hawks,Adelaide Crows,MCG,0,train,1583.64,1711.99,-128.35,0.4098,7,6,1,1.9,655.5,-653.5,0.2,-14.8,-25,5,0,0,0,3,0.6,13.6,56,5,1,0,1,0,-0.4,-28.4,396,178.4,0.563,2.19,1.719,2.02,1.869,0.4398,5.5,2.5,198.5,202.5,89,113,-24,202,0
2017,2017-04-01,Greater Western Sydney Giants,Gold Coast Suns,ENGIE Stadium,0,train,1640.79,1339.55,301.24,0.8917,6,7,-1,19.1,687.4,-668.3,0.6,20.6,-56,5,0,1,0,2,0.0,-22.0,-2,5,0,0,0,5,0.6,42.6,38,187.4,0.447,1.164,5.56,1.148,5.97,0.8269,-37.5,-40.5,195.5,203.5,160,58,102,218,1
2017,2017-04-01,West Coast Eagles,St Kilda Saints,Domain Stadium,0,train,1662.0,1426.29,235.72,0.8495,6,7,-1,2.4,2723.7,-2721.3,0.8,10.2,43,5,1,0,1,0,0.6,7.6,-30,5,0,0,0,1,0.2,2.6,176,173.5,0.665,1.157,5.72,1.167,5.5,0.8318,-35.5,-38.5,193.5,193.5,116,97,19,213,1
2017,2017-04-01,Brisbane Lions,Essendon Bombers,Gabba,0,train,1229.28,1273.64,-44.36,0.5297,7,7,0,2.2,1373.6,-1371.4,0.4,-50.0,2,5,0,0,1,0,0.6,-10.2,25,5,0,0,2,0,-0.2,-39.8,86,187.3,0.395,3.28,1.362,3.01,1.434,0.2934,16.5,15.5,185.5,197.5,84,111,-27,195,0
2017,2017-04-02,Geelong Cats,North Melbourne Kangaroos,Marvel Stadium,0,train,1682.66,1461.19,221.47,0.8388,7,7,0,63.3,1.4,61.9,0.8,35.6,42,5,1,0,1,0,0.0,-38.0,-43,5,0,1,0,5,0.8,73.6,355,187.4,0.521,1.229,4.44,1.196,5.18,0.7832,-29.5,-32.5,189.5,201.5,112,111,1,223,1
2017,2017-04-02,Melbourne Demons,Carlton Blues,MCG,0,train,1520.32,1253.1,267.22,0.8713,8,10,-2,1.9,1.9,0.0,0.6,-6.4,30,5,0,0,1,0,0.2,-24.4,-43,5,0,1,0,2,0.4,18.0,397,178.5,0.562,1.25,4.19,1.243,4.44,0.7702,-30.5,-27.5,181.5,191.5,86,64,22,150,1
2017,2017-04-02,Port Adelaide Power,Fremantle Dockers,Adelaide Oval,0,train,1577.26,1333.56,243.69,0.8553,8,7,1,1.5,2130.7,-2129.2,0.4,-14.2,28,5,0,0,2,0,0.2,-46.4,-42,5,0,1,0,1,0.2,32.2,69,179.6,0.652,1.255,4.13,1.217,4.81,0.7669,-23.5,-30.5,179.5,184.5,145,56,89,201,1
2017,2017-04-07,Sydney Swans,Collingwood Magpies,SCG,0,train,1635.35,1437.45,197.9,0.8196,7,8,-1,2.9,712.9,-710.0,0.4,0.0,-23,5,0,0,0,3,0.2,6.8,-19,5,0,0,0,3,0.2,-6.8,67,173.1,0.731,1.384,3.16,1.492,2.78,0.6954,-20.5,-10.5,186.5,186.5,79,80,-1,159,0
2017,2017-04-08,North Melbourne Kangaroos,Greater Western Sydney Giants,Ninja Stadium,0,train,1460.75,1654.11,-193.36,0.3232,6,7,-1,1373.6,730.9,642.6,0.0,-30.4,-1,5,0,0,0,5,0.6,22.6,102,5,1,0,1,0,-0.6,-53.0,12,189.8,0.75,4.26,1.243,4.52,1.238,0.2259,36.5,28.5,201.5,205.5,67,109,-42,176,0
2017,2017-04-08,Richmond Tigers,West Coast Eagles,MCG,0,train,1506.97,1669.82,-162.85,0.3628,9,7,2,1.9,2723.4,-2721.4,0.4,-12.8,19,5,0,0,2,0,0.8,13.8,19,5,0,0,2,0,-0.4,-26.6,398,178.4,0.563,2.6,1.529,2.59,1.555,0.3703,10.5,12.5,193.5,190.5,76,65,11,141,1
2017,2017-04-08,Geelong Cats,Melbourne Demons,Marvel Stadium,0,train,1683.11,1528.06,155.05,0.7802,6,6,0,63.3,1.4,61.9,0.8,23.8,1,5,0,0,2,0,0.6,-7.8,22,5,0,0,2,0,0.2,31.6,356,187.5,0.522,1.387,3.15,1.425,3.05,0.6943,-12.5,-16.5,197.5,194.5,126,97,29,223,1
2017,2017-04-08,Fremantle Dockers,Western Bulldogs,Domain Stadium,0,train,1315.77,1724.95,-409.18,0.1212,6,8,-2,2.4,2723.7,-2721.3,0.2,-55.0,-89,5,0,1,0,2,1.0,17.6,23,5,0,0,5,0,-0.8,-72.6,177,173.7,0.667,5.2,1.181,5.07,1.202,0.1851,16.5,32.5,180.5,177.5,89,73,16,162,1
2017,2017-04-08,Port Adelaide Power,Adelaide Crows,Adelaide Oval,0,train,1595.05,1738.87,-143.82,0.3885,6,7,-1,1.5,1.5,0.0,0.6,17.0,89,5,1,0,3,0,0.6,15.4,24,5,0,0,2,0,0.0,1.6,70,179.9,0.657,2.48,1.574,2.32,1.671,0.3883,15.5,6.5,202.5,199.5,83,100,-17,183,0
2017,2017-04-09,St Kilda Saints,Brisbane Lions,Marvel Stadium,0,train,1418.48,1190.19,228.28,0.844,8,8,0,1.4,1375.5,-1374.1,0.4,-10.4,-19,5,0,0,0,2,0.4,-27.8,-27,5,0,0,0,1,0.0,17.4,357,187.6,0.524,1.172,5.39,1.169,5.75,0.8214,-28.5,-36.5,208.5,208.5,107,76,31,183,1
2017,2017-04-09,Carlton Blues,Essendon Bombers,MCG,0,train,1245.36,1312.73,-67.37,0.4966,7,8,-1,1.9,1.9,0.0,0.2,-14.6,-22,5,0,0,0,3,0.8,8.4,27,5,0,0,3,0,-0.6,-23.0,399,178.3,0.564,4.26,1.243,3.27,1.381,0.2259,27.5,18.5,155.5,144.5,57,42,15,99,1
2017,2017-04-09,Gold Coast Suns,Hawthorn Hawks,People First Stadium,0,train,1326.23,1556.76,-230.53,0.2783,8,8,0,1.6,1343.8,-1342.2,0.0,-40.8,-102,5,0,1,0,5,0.2,-14.6,-24,5,0,0,0,4,-0.2,-26.2,65,178.8,0.354,3.32,1.355,3.18,1.4,0.2898,19.5,18.5,200.5,198.5,139,53,86,192,1
2017,2017-04-13,West Coast Eagles,Sydney Swans,Domain Stadium,0,train,1650.66,1633.11,17.55,0.6166,5,6,-1,2.4,3292.9,-3290.5,0.6,6.6,-11,5,0,0,0,1,0.2,-7.4,-1,5,0,0,0,4,0.4,14.0,178,173.7,0.669,1.392,3.12,1.416,3.09,0.6915,-17.5,-19.5,182.5,179.5,91,65,26,156,1
2017,2017-04-14,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,0,train,1423.64,1686.52,-262.87,0.2425,6,6,0,1.4,1.4,0.0,0.0,-37.0,-42,5,0,1,0,5,0.8,9.8,-16,5,0,0,0,1,-0.8,-46.8,358,187.6,0.525,3.71,1.3,3.7,1.317,0.2595,25.5,23.5,185.5,184.5,86,89,-3,175,0
2017,2017-04-15,Melbourne Demons,Fremantle Dockers,MCG,0,train,1510.63,1354.2,156.43,0.7815,7,7,0,1.9,2723.4,-2721.4,0.4,-21.6,-29,5,0,0,0,1,0.4,-37.4,16,5,0,0,1,0,0.0,15.8,400,178.1,0.565,1.336,3.44,1.377,3.3,0.7203,-20.5,-21.5,179.5,178.5,104,106,-2,210,0
2017,2017-04-15,Greater Western Sydney Giants,Port Adelaide Power,Manuka Oval,0,train,1691.22,1577.0,114.21,0.7372,7,7,0,248.8,959.1,-710.3,0.6,23.6,42,5,1,0,2,0,0.6,21.6,-17,5,0,0,0,1,0.0,2.0,18,170.8,0.389,1.355,3.32,1.403,3.16,0.7102,-22.5,-17.5,192.5,193.5,112,81,31,193,1
2017,2017-04-15,Adelaide Crows,Essendon Bombers,Adelaide Oval,0,train,1756.93,1292.09,464.84,0.9548,7,6,1,1.5,654.6,-653.2,0.8,24.6,17,5,0,0,3,0,0.6,4.2,-15,5,0,0,0,1,0.2,20.4,71,179.9,0.648,1.181,5.2,1.172,5.68,0.8149,-33.5,-36.5,194.5,191.5,153,88,65,241,1
2017,2017-04-15,Carlton Blues,Gold Coast Suns,Marvel Stadium,0,train,1266.0,1415.0,-149.0,0.3814,6,6,0,1.4,1343.9,-1342.5,0.4,-10.8,15,5,0,0,1,0,0.2,-22.4,86,5,1,0,1,0,0.2,11.6,359,187.6,0.524,2.24,1.689,2.13,1.787,0.4299,6.5,3.5,186.5,181.5,82,108,-26,190,0
2017,2017-04-16,Collingwood Magpies,St Kilda Saints,Marvel Stadium,0,train,1439.69,1431.69,8.0,0.6035,9,7,2,1.4,1.4,0.0,0.4,7.6,1,5,0,0,1,0,0.6,9.8,31,5,0,0,1,0,-0.2,-2.2,360,187.6,0.522,1.74,2.16,1.636,2.39,0.5538,-2.5,-10.5,187.5,194.5,55,69,-14,124,0
2017,2017-04-16,Brisbane Lions,Richmond Tigers,Gabba,0,train,1176.97,1526.13,-349.16,0.163,7,8,-1,2.2,1373.6,-1371.4,0.2,-34.8,-31,5,0,0,0,2,0.6,-9.8,11,5,0,0,3,0,-0.4,-25.0,87,187.4,0.391,3.01,1.416,3.35,1.369,0.3199,16.5,19.5,190.5,198.5,67,119,-52,186,0
2017,2017-04-17,Hawthorn Hawks,Geelong Cats,MCG,0,train,1467.99,1700.53,-232.54,0.276,8,9,-1,1.9,65.7,-63.8,0.0,-32.0,-86,5,0,1,0,5,0.8,7.4,29,5,0,0,3,0,-0.8,-39.4,401,178.2,0.564,3.18,1.4,2.91,1.458,0.3057,14.5,14.5,187.5,191.5,48,134,-86,182,0
2017,2017-04-21,Port Adelaide Power,Carlton Blues,Adelaide Oval,0,train,1554.74,1238.89,315.84,0.8996,6,6,0,1.5,654.6,-653.2,0.6,18.4,-31,5,0,0,0,2,0.2,-20.0,-26,5,0,0,0,1,0.4,38.4,72,180.8,0.653,1.153,5.82,1.078,9.77,0.8346,-33.5,-50.5,177.5,174.5,137,47,90,184,1
2017,2017-04-22,Western Bulldogs,Brisbane Lions,Marvel Stadium,0,train,1688.5,1156.92,531.59,0.9688,8,6,2,1.4,1375.5,-1374.1,0.8,9.2,3,5,0,0,1,0,0.2,-33.2,-52,5,0,1,0,3,0.6,42.4,361,187.4,0.521,1.076,9.1,1.062,11.37,0.8943,-38.5,-58.5,190.5,194.5,122,90,32,212,1
2017,2017-04-22,Gold Coast Suns,Adelaide Crows,People First Stadium,0,train,1442.1,1762.49,-320.38,0.1869,7,7,0,1.6,1598.0,-1596.4,0.4,-3.0,26,5,0,0,2,0,0.8,25.2,65,5,1,0,4,0,-0.4,-28.2,66,179.0,0.364,4.3,1.24,4.32,1.253,0.2238,28.5,27.5,194.5,206.5,86,153,-67,239,0
2017,2017-04-22,Fremantle Dockers,North Melbourne Kangaroos,Domain Stadium,0,train,1358.47,1421.65,-63.18,0.5026,7,8,-1,2.4,2723.7,-2721.3,0.6,-18.6,2,5,0,0,2,0,0.0,-30.2,-3,5,0,0,0,5,0.6,11.6,179,173.6,0.67,1.54,2.57,1.641,2.38,0.6253,-12.5,-6.5,178.5,179.5,67,62,5,129,1
2017,2017-04-22,Sydney Swans,Greater Western Sydney Giants,SCG,0,train,1605.87,1713.48,-107.62,0.439,9,7,2,2.9,2.9,0.0,0.0,-20.0,-26,5,0,0,0,5,0.6,22.6,31,5,0,0,3,0,-0.6,-42.6,68,172.9,0.721,2.63,1.518,2.55,1.568,0.366,16.5,13.5,176.5,178.5,63,105,-42,168,0
2017,2017-04-23,St Kilda Saints,Geelong Cats,Marvel Stadium,0,train,1454.79,1734.48,-279.69,0.2252,7,6,1,1.4,63.3,-61.9,0.6,10.8,14,5,0,0,2,0,0.8,24.2,86,5,1,0,4,0,-0.2,-13.4,362,187.5,0.522,2.73,1.487,2.63,1.54,0.3526,15.5,12.5,186.5,194.5,88,126,-38,214,0
2017,2017-04-23,Hawthorn Hawks,West Coast Eagles,MCG,0,train,1434.04,1677.91,-243.86,0.2632,6,10,-4,1.9,2723.4,-2721.4,0.0,-48.8,-86,5,0,1,0,5,0.6,6.0,26,5,0,0,1,0,-0.6,-54.8,402,178.2,0.562,2.8,1.467,2.73,1.507,0.3438,18.5,14.5,183.5,182.5,125,75,50,200,1
2017,2017-04-24,Richmond Tigers,Melbourne Demons,MCG,0,train,1546.18,1506.36,39.82,0.6464,8,9,-1,1.9,1.9,0.0,0.8,2.4,52,5,1,0,4,0,0.4,-18.0,-2,5,0,0,0,2,0.4,20.4,403,178.3,0.563,1.769,2.16,1.704,2.26,0.5498,-5.5,-5.5,180.5,167.5,88,75,13,163,1
2017,2017-04-25,Essendon Bombers,Collingwood Magpies,MCG,0,train,1286.53,1416.6,-130.07,0.4074,10,9,1,1.9,1.9,0.0,0.6,-0.8,-65,5,0,1,0,2,0.2,-9.4,-14,5,0,0,0,1,0.4,8.6,404,178.2,0.564,2.65,1.512,2.59,1.555,0.3633,6.5,12.5,164.5,168.5,100,82,18,182,1
2017,2017-04-28,Greater Western Sydney Giants,Western Bulldogs,Manuka Oval,0,train,1751.58,1690.57,61.01,0.6738,6,6,0,248.8,464.7,-215.9,0.8,32.2,42,5,1,0,4,0,0.8,11.2,32,5,0,0,2,0,0.0,21.0,19,171.9,0.421,1.362,3.28,1.303,3.82,0.7066,-10,-25.5,180.5,178.5,75,73,2,148,1
2017,2017-04-29,Hawthorn Hawks,St Kilda Saints,UTAS Stadium,0,train,1502.57,1437.11,65.46,0.6794,6,6,0,443.2,443.2,0.0,0.2,-34.2,50,5,1,0,1,0,0.4,-8.4,-38,5,0,0,0,1,-0.2,-25.8,30,178.2,0.9,1.757,2.13,1.854,2.04,0.548,-3,-2.5,185.5,187.5,55,130,-75,185,0
2017,2017-04-29,Carlton Blues,Sydney Swans,MCG,0,train,1229.55,1567.76,-338.21,0.1718,8,7,1,1.9,712.4,-710.5,0.2,-33.2,-90,5,0,1,0,2,0.0,-24.0,-42,5,0,1,0,5,0.2,-9.2,405,178.3,0.565,4.72,1.209,3.82,1.303,0.2039,37,20.5,171.5,165.5,97,78,19,175,1
2017,2017-04-29,Brisbane Lions,Port Adelaide Power,Gabba,0,train,1154.85,1564.08,-409.23,0.1212,7,8,-1,2.2,1600.6,-1598.4,0.2,-28.0,-32,5,0,0,0,4,0.6,31.8,90,5,1,0,1,0,-0.4,-59.8,88,187.4,0.386,5.05,1.189,6.16,1.153,0.1906,30.5,40.5,198.5,205.5,67,150,-83,217,0
2017,2017-04-29,West Coast Eagles,Fremantle Dockers,Domain Stadium,0,train,1609.38,1363.61,245.77,0.8568,6,7,-1,2.4,2.4,0.0,0.6,5.4,-50,5,0,1,0,1,0.6,-21.6,5,5,0,0,3,0,0.0,27.0,180,173.3,0.672,1.333,3.47,1.333,3.58,0.7225,-17.5,-27.5,175.5,172.5,103,62,41,165,1
2017,2017-04-29,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,0,train,1416.51,1424.72,-8.21,0.581,7,7,0,1.4,1343.9,-1342.5,0.0,-18.8,-5,5,0,0,0,5,0.4,-11.8,-67,5,0,1,0,1,-0.4,-7.0,363,187.5,0.521,1.476,2.77,1.476,2.84,0.6524,-13.5,-14.5,199.5,196.5,107,94,13,201,1
2017,2017-04-30,Essendon Bombers,Melbourne Demons,Marvel Stadium,0,train,1308.57,1496.86,-188.29,0.3297,5,6,-1,1.4,1.4,0.0,0.6,-2.0,18,5,0,0,1,0,0.4,1.6,-13,5,0,0,0,3,0.2,-3.6,364,187.6,0.522,1.787,2.09,2.11,1.8,0.5391,2.5,2.5,192.5,194.5,74,112,-38,186,0
2017,2017-04-30,Geelong Cats,Collingwood Magpies,MCG,0,train,1752.16,1394.55,357.61,0.9193,7,5,2,65.7,1.9,63.8,1.0,39.2,38,5,0,0,5,0,0.2,-12.8,-18,5,0,0,0,2,0.8,52.0,406,178.2,0.567,1.314,3.6,1.322,3.66,0.7326,-30.5,-24.5,189.5,185.5,78,107,-29,185,0
2017,2017-04-30,Adelaide Crows,Richmond Tigers,Adelaide Oval,0,train,1779.87,1555.68,224.19,0.8409,8,6,2,1.5,654.6,-653.2,1.0,45.8,67,5,1,0,5,0,1.0,27.6,13,5,0,0,5,0,0.0,18.2,73,180.8,0.658,1.181,5.2,1.175,5.61,0.8149,-30.5,-40.5,198.5,200.5,140,64,76,204,1
2017,2017-05-05,St Kilda Saints,Greater Western Sydney Giants,Marvel Stadium,0,train,1500.29,1752.93,-252.64,0.2535,6,7,-1,1.4,714.7,-713.3,0.6,12.6,75,5,1,0,1,0,1.0,43.8,2,5,0,0,5,0,-0.4,-31.2,365,187.6,0.521,2.94,1.431,2.76,1.5,0.3274,13.5,12.5,192.5,190.5,108,85,23,193,1
2017,2017-05-06,North Melbourne Kangaroos,Adelaide Crows,Ninja Stadium,0,train,1427.77,1794.67,-366.9,0.1496,7,6,1,1373.6,1600.6,-227.1,0.2,-7.6,13,5,0,0,1,0,1.0,49.8,76,5,1,0,5,0,-0.8,-57.4,13,188.8,0.692,5.77,1.155,5.36,1.186,0.1668,26.5,38.5,179.5,174.5,145,86,59,231,1
2017,2017-05-06,Collingwood Magpies,Carlton Blues,MCG,0,train,1449.65,1262.07,187.58,0.8106,6,7,-1,1.9,1.9,0.0,0.4,-4.2,29,5,0,0,1,0,0.4,-20.8,19,5,0,0,1,0,0.0,16.6,407,178.3,0.565,1.319,3.56,1.384,3.26,0.7297,-15.5,-21.5,168.5,157.5,56,79,-23,135,0
2017,2017-05-06,Port Adelaide Power,West Coast Eagles,Adelaide Oval,0,train,1575.35,1621.51,-46.17,0.5271,7,7,0,1.5,2130.7,-2129.2,0.6,42.8,83,5,1,0,2,0,0.6,5.0,41,5,1,0,1,0,0.0,37.8,74,181.1,0.662,1.319,3.56,1.37,3.34,0.7297,-13.5,-22.5,184.5,185.5,87,97,-10,184,0
2017,2017-05-06,Gold Coast Suns,Geelong Cats,People First Stadium,0,train,1413.46,1697.06,-283.6,0.2213,7,6,1,1.6,1405.9,-1404.4,0.4,-14.0,-13,5,0,0,0,2,0.8,25.0,-29,5,0,0,0,1,-0.4,-39.0,67,179.9,0.358,3.12,1.392,2.71,1.515,0.3085,23.5,12.5,197.5,195.5,124,99,25,223,1
2017,2017-05-06,Western Bulldogs,Richmond Tigers,Marvel Stadium,0,train,1689.22,1540.88,148.34,0.7735,8,6,2,1.4,1.4,0.0,0.6,8.0,-2,5,0,0,0,1,0.8,3.8,-76,5,0,1,0,1,-0.2,4.2,366,187.6,0.522,1.289,3.8,1.322,3.66,0.7467,-11.5,-26.5,183.5,184.5,80,75,5,155,1
2017,2017-05-07,Sydney Swans,Brisbane Lions,SCG,0,train,1535.24,1143.58,391.66,0.9327,8,8,0,2.9,734.5,-731.6,0.0,-22.2,-19,5,0,0,0,5,0.0,-45.0,-83,5,0,1,0,5,0.0,22.8,69,172.8,0.71,1.12,6.25,1.1,8,0.848,-35.5,-49.5,192.5,194.5,135,81,54,216,1
2017,2017-05-07,Fremantle Dockers,Essendon Bombers,Domain Stadium,0,train,1351.48,1282.68,68.8,0.6836,8,7,1,2.4,2723.7,-2721.3,0.6,-21.4,-41,5,0,1,0,1,0.4,-14.6,-38,5,0,0,0,1,0.2,-6.8,181,173.3,0.674,1.588,2.45,1.588,2.5,0.6067,-8.5,-11.5,171.5,176.5,116,79,37,195,1
2017,2017-05-07,Melbourne Demons,Hawthorn Hawks,MCG,0,train,1522.75,1439.39,83.37,0.7014,7,8,-1,1.9,1.9,0.0,0.4,3.2,38,5,0,0,1,0,0.2,-44.2,-75,5,0,1,0,1,0.2,47.4,408,178.2,0.564,1.529,2.6,1.48,2.83,0.6297,-13.5,-17.5,190.5,186.5,91,94,-3,185,0
2017,2017-05-12,West Coast Eagles,Western Bulldogs,Domain Stadium,0,train,1632.41,1691.56,-59.16,0.5084,6,6,0,2.4,2723.7,-2721.3,0.6,3.2,10,5,0,0,2,0,0.6,4.4,5,5,0,0,1,0,0.0,-1.2,182,173.4,0.676,1.529,2.6,1.465,2.89,0.6297,-8.5,-17.5,171.5,167.5,69,61,8,130,1
2017,2017-05-13,Hawthorn Hawks,Brisbane Lions,UTAS Stadium,0,train,1443.73,1137.32,306.41,0.8945,6,6,0,443.2,1642.4,-1199.2,0.4,-38.8,3,5,0,0,1,0,0.0,-50.4,-54,5,0,1,0,5,0.4,11.6,31,178.4,0.871,1.135,6.35,1.12,7.32,0.8484,-44.5,-47.5,196.5,203.5,113,75,38,188,1
2017,2017-05-13,St Kilda Saints,Carlton Blues,Marvel Stadium,0,train,1535.78,1300.6,235.17,0.8491,8,7,1,1.4,1.4,0.0,0.8,21.0,23,5,0,0,2,0,0.6,-11.8,23,5,0,0,2,0,0.2,32.8,367,187.5,0.523,1.285,3.84,1.344,3.5,0.7493,-24.5,-25.5,180.5,176.5,85,66,19,151,1
2017,2017-05-13,Greater Western Sydney Giants,Collingwood Magpies,ENGIE Stadium,0,train,1717.45,1411.12,306.33,0.8945,8,7,1,19.1,700.5,-681.5,0.8,18.8,-23,5,0,0,0,1,0.4,-5.0,-23,5,0,0,0,1,0.4,23.8,39,188.2,0.462,1.217,4.61,1.243,4.44,0.7911,-30.5,-30.5,181.5,186.5,102,99,3,201,1
2017,2017-05-13,Adelaide Crows,Melbourne Demons,Adelaide Oval,0,train,1715.58,1518.4,197.18,0.8189,7,6,1,1.5,654.6,-653.2,0.8,33.2,-59,5,0,1,0,1,0.2,-1.8,-3,5,0,0,0,1,0.6,35.0,75,181.2,0.653,1.181,5.2,1.148,6.31,0.8149,-38.5,-39.5,209.5,201.5,66,107,-41,173,0
2017,2017-05-13,Essendon Bombers,Geelong Cats,MCG,0,train,1258.48,1656.83,-398.34,0.128,6,7,-1,1.9,65.7,-63.8,0.2,-27.4,-37,5,0,0,0,2,0.6,19.8,-25,5,0,0,0,2,-0.4,-47.2,409,178.2,0.562,3.44,1.337,3.49,1.346,0.2799,22.5,27.5,190.5,188.5,110,93,17,203,1
2017,2017-05-14,Richmond Tigers,Fremantle Dockers,MCG,0,train,1538.54,1375.68,162.87,0.7878,8,7,1,1.9,2723.4,-2721.4,0.6,-1.0,-5,5,0,0,0,2,0.8,3.8,37,5,0,0,1,0,-0.2,-4.8,410,178.2,0.563,1.416,3.01,1.487,2.8,0.6801,-18.5,-15.5,174.5,174.5,70,72,-2,142,0
2017,2017-05-14,North Melbourne Kangaroos,Sydney Swans,Marvel Stadium,0,train,1506.86,1541.5,-34.64,0.5436,8,7,1,1.4,714.7,-713.3,0.4,4.4,59,5,1,0,2,0,0.2,-6.8,54,5,1,0,1,0,0.2,11.2,368,187.4,0.524,1.892,1.961,1.74,2.2,0.509,-2.5,-6.5,188.5,186.5,78,120,-42,198,0
2017,2017-05-14,Gold Coast Suns,Port Adelaide Power,Jiangwan Sports Centre,0,train,1453.7,1564.45,-110.75,0.4345,8,8,0,7413.1,7580.8,-167.8,0.6,11.4,25,5,0,0,1,0,0.4,23.0,-10,5,0,0,0,1,0.2,-11.6,0,,,3.4,1.343,3.38,1.363,0.2832,18.5,25.5,195.5,202.5,38,110,-72,148,0
2017,2017-05-19,Geelong Cats,Western Bulldogs,GMHBA Stadium,0,train,1626.19,1683.44,-57.24,0.5112,6,7,-1,0.8,65.5,-64.6,0.4,10.6,-17,5,0,0,0,3,0.6,6.0,-8,5,0,0,0,1,-0.2,4.6,56,182.4,0.875,1.943,1.909,1.952,1.934,0.4956,4.5,2.5,151.5,164.5,104,81,23,185,1
